date,sbi-sp_start_100,fang_start_100
2025-06-06,132.87819105973065,176.38061999589408
2025-06-09,135.2910968979823,178.9160336686512
2025-06-10,135.2583632170878,178.42588790802708
2025-06-11,136.24503645699838,178.9109012523096
2025-06-12,135.09937374463735,178.04352289057687
2025-06-13,134.63175563328875,177.5559433381236
2025-06-16,134.3839187659312,176.9990761650585
2025-06-17,136.29179816895245,180.20940258673784
2025-06-18,135.3939732226785,180.1580784233217
2025-06-19,134.9637656424621,178.9519605830425
2025-06-20,135.3565641859879,179.48059946622868
2025-06-23,136.04863823797396,179.20088277561075
2025-06-24,136.71733089977744,180.1580784233217
2025-06-25,137.59177631538572,181.86460685690824
2025-06-26,137.41408203994544,183.2554916854855
2025-06-27,138.2885261699924,185.74214740299732
2025-06-30,139.1910275152535,187.70529665366456
2025-07-01,138.7608200631402,187.40505029768016
2025-07-02,138.709382814751,184.08950934099775
2025-07-03,139.2611715137757,185.3187230548142
2025-07-04,141.42156488276177,189.611989324574
2025-07-07,141.20646126835942,189.31430917676042
2025-07-08,141.70213548522054,190.0251488400739
2025-07-09,142.3801802035173,190.18681995483473
2025-07-10,142.24924738980215,191.1029562718128
2025-07-11,143.41829153464082,189.69410798603982
2025-07-14,143.25462544870732,189.44261958530075
2025-07-15,144.18518457488202,190.91562307534386
2025-07-16,144.88193496785874,193.66659823444877
2025-07-17,144.8304975344871,192.68374050502976
2025-07-18,145.8732843582603,194.03869841921576
2025-07-22,144.8679067189362,193.79490864298913
2025-07-23,143.8952621445462,190.02771504824472
2025-07-24,145.13912444748135,190.40751385752412
2025-07-25,146.1491780937275,193.85906384725928
2025-07-28,147.07506090529506,194.20036953397658
2025-07-29,147.8045443828817,196.44580168343256
2025-07-30,147.13585149732097,195.38595770888932
2025-07-31,148.08043865083903,197.31318004516527
2025-08-01,148.90812093543843,199.56374461096286
2025-08-04,143.3995866429731,190.25867378361733
2025-08-05,144.92869658723137,193.06610552247997
2025-08-06,144.86790624544787,191.65469102853623
2025-08-07,145.9761602150162,195.40392116608498
2025-08-08,145.48516210132496,193.85136522274686
2025-08-12,147.48188921195242,197.03346335454734
2025-08-13,148.43115344222738,198.81184561691646
2025-08-14,147.79051716241307,196.38164647916238
2025-08-15,148.76783811754606,198.50903305276125
2025-08-18,148.28619182789183,198.24214740299732
2025-08-19,148.6369049830459,198.76565386984194
2025-08-20,147.65958463266327,194.85731882570315
2025-08-21,147.03765279836142,193.05584068979675
2025-08-22,147.48188883650195,193.20468076370355
2025-08-25,148.64158022335226,194.9189078218025
2025-08-26,147.72505029403186,194.76236912338328
2025-08-27,148.7070466568594,195.65540956682406
2025-08-28,148.91279772661383,196.37651406282077
2025-08-29,148.93150266313626,198.74255799630467
2025-09-01,148.4358288359728,195.83247793060974
2025-09-02,148.4966192453143,195.90689796756314
2025-09-03,148.85668493786318,196.19174707452268
2025-09-04,148.84265668387465,198.72459453910903
2025-09-05,150.2922710395565,201.02648326832272
2025-09-08,150.1052232907115,202.68425374666396
2025-09-09,149.3804162032166,203.1692670909464
2025-09-10,149.89011861514777,203.8441798398686
2025-09-11,150.36708845829656,205.06056251283104
2025-09-12,151.3210277931722,204.26247177171012
2025-09-16,152.30770142279482,208.3581400123178
2025-09-17,151.10124775059265,206.45144734140834
2025-09-18,151.36779035162468,205.88174912748923
2025-09-19,153.17746948285142,210.03130773968385
2025-09-22,154.14076123051234,212.21001847669885
2025-09-24,153.62170608973713,208.34017655512213
2025-09-25,154.06126694980583,208.56856908232396
2025-09-26,154.37457056411296,209.14083350441385
2025-09-29,154.6831977493304,209.22295216587972
2025-09-30,154.72996002684198,209.20242250051325
2025-10-01,154.55694098554,208.01426811742968
2025-10-02,154.07997053781156,206.64134674604804
2025-10-03,154.472769688303,207.54721823034282
2025-10-06,156.96984672595755,209.723362759187
2025-10-07,158.22773715028376,211.76606446314926
2025-10-08,159.58850360116307,213.48542393758981
2025-10-09,160.95862356878524,217.52463559843974
2025-10-10,160.89315686782112,218.67173065079038
2025-10-14,158.32593600324876,216.0003079449805
2025-10-15,157.25509220205336,211.3400739067953
2025-10-16,156.96984561775713,210.82169985629235
2025-10-17,155.37059444874512,209.16649558612193
2025-10-20,157.07739791588452,211.43245740094437
2025-10-21,158.25579412582346,214.61712174091562
2025-10-22,159.44354184212835,216.36727571340586
2025-10-23,159.20973383237106,213.87292137138166
2025-10-24,160.55647304988568,216.5623075343872
2025-10-27,162.20248677264,219.23116403202627
2025-10-28,163.6801579152382,222.49538082529256
2025-10-29,163.07693106125737,224.22757134058716
2025-10-30,164.4283463274234,227.60726750153975
2025-10-31,164.06828113463564,225.43882159720798
2025-11-04,165.15783069804297,227.54054608909874
2025-11-05,162.3147162667566,221.66392937795112
2025-11-06,163.38556001382474,223.0060562512831
2025-11-07,160.8136637995459,218.61784027920345
2025-11-10,161.7021367781255,219.3209813180045
2025-11-11,164.66215583866102,225.23609115171422
2025-11-12,164.95207814306775,224.75107780743176
2025-11-13,165.83119849113513,224.61506877437895
2025-11-14,162.84312260838703,219.5262779716691
2025-11-17,162.75895225517317,219.45699035105724
