date,rakuten-bull_start_100,sbi-bull_start_100
2026-03-03,376.64707385637615,366.54252061953883
2026-03-04,321.43623818042425,313.0689225160269
2026-03-05,344.06337848198314,335.22540186274966
2026-03-06,359.9795553283925,350.50774799372726
2026-03-09,274.5054945054945,266.5498174438919
2026-03-10,316.7544083823154,306.34089662955824
2026-03-11,335.4408382315359,324.3918899832336
2026-03-12,315.01661129568106,304.69724087478875
2026-03-13,293.8819320214669,284.1625024460249
2026-03-16,297.65908510094556,287.8077646020277
2026-03-17,295.03705596728855,285.26557588576384
2026-03-18,330.22233580373114,319.51205629485236
2026-03-19,280.39867109634554,271.69263265762464
2026-03-23,235.94684385382058,229.00141442333148
2026-03-24,259.84155379504216,252.17330726413252
2026-03-25,286.0362892921033,277.82894545936773
2026-03-26,280.10733452593917,272.0359730136468
2026-03-27,272.36391515461287,264.5262921216978
2026-03-30,253.93304370048554,246.67984330056586
2026-03-31,235.45106056733962,228.81878450211843
2026-04-01,294.05060056222845,285.22174079413384
2026-04-02,255.057500638896,247.43227026262082
2026-04-03,271.50012777919756,263.3501622514823
2026-04-06,278.9573217480194,270.53841553720457
2026-04-07,279.84666496294403,271.40042126909424
2026-04-08,343.49603884487607,333.36258672307804
2026-04-09,340.3577817531306,330.31634607460944
2026-04-10,354.60260669562996,344.17419032056404
2026-04-13,347.01763352926145,336.8471382594096
2026-04-14,385.32072578584206,373.95723042348214
2026-04-15,394.715052389471,383.0740421915731
2026-04-16,430.3245591617685,417.64925178616846
2026-04-17,405.55072834142607,393.9294722988806
2026-04-20,408.46920521339126,396.7711692117925
2026-04-21,421.6202402248914,409.5332424506793
2026-04-22,435.70150779453104,423.1646260463014
2026-04-23,415.1188346537184,403.2069931893586
2026-04-24,432.66036289292106,420.1768263927682
2026-04-27,448.8780986455405,435.8974776408529
2026-04-28,441.824686940966,429.0598721142596
2026-04-30,426.2867365192947,414.0259016654902
2026-05-01,422.89292103245594,410.74589738679776
2026-05-07,537.071300792231,521.148422359021
2026-05-08,526.5320725785842,510.94314803082847
2026-05-11,510.78456427293634,495.6388883555869
2026-05-12,519.9079989777664,504.50732524660015
2026-05-13,543.1075900843343,526.9560093176042
2026-05-14,521.3646818297981,505.8587774503241
2026-05-15,496.2228469205213,482.1755267349448
2026-05-18,448.88832098134424,436.3357937410121
2026-05-19,455.91106567850755,443.10765544614566
2026-05-20,418.26731408126756,406.29707187206225
2026-05-21,473.4832609251214,460.0263492204416
2026-05-22,533.2072578584207,517.7807574562457
2026-05-25,603.460260669563,586.0837801870487
2026-05-26,597.8788653207258,580.6925889007555
2026-05-27,593.1612573473038,576.1049606614405
2026-05-28,575.0370559672886,558.5141948368025
2026-05-29,648.4640940454894,629.4762884686378
2026-06-01,673.7848198313314,654.1311247438724
2026-06-02,659.585995399949,640.3536383791132
2026-06-03,735.8241758241758,714.3911979777787
2026-06-04,693.7030411449016,673.3728556852491
2026-06-05,651.1065678507539,632.1061429465765
2026-06-08,533.309481216458,516.4000869236658
2026-06-09,598.5024278047533,580.531880850727
2026-06-10,547.032967032967,530.3967296375041
2026-06-11,547.3907487860976,530.7400713525004
2026-06-12,606.6240736008177,588.6332779466419
2026-06-15,735.9826220291336,713.6314675767646
2026-06-16,734.5974955277281,712.309236921009
2026-06-17,765.7756197291081,742.3698762755013
2026-06-18,821.7020189113211,796.442494544476
2026-06-19,840.4702274469716,814.6322853888784
2026-06-22,902.734474827498,874.9288825248929
2026-06-23,740.1022233580373,716.7653723935092
2026-06-24,730.4267825198058,707.4221063994406
2026-06-25,864.9884998722207,837.9868095644943
2026-06-26,713.2430360337337,691.9863537628112
2026-06-29,720.6695629951444,699.2111341673614
2026-06-30,738.6659851776132,716.7872953443738
2026-07-01,758.9828775875287,736.4965518967776
2026-07-02,676.693074367493,656.9217009324694
2026-07-03,726.6905187835421,705.4424173161834
2026-07-06,725.3156146179401,704.1274938135784
2026-07-07,654.6946077178635,635.5541789319595
2026-07-08,588.3772041911577,571.3128074134423
2026-07-09,631.0401226680297,612.3019304377234
2026-07-10,666.8234091489905,646.716427791188
2026-07-13,602.0342448249424,584.1698499236411
2026-07-14,622.8724763608485,604.2881980608299
2026-07-15,664.9527216969077,644.7367362001179
2026-07-16,581.2011244569385,563.6204989980419
2026-07-17,477.20419115767953,463.07990735122974
2026-07-21,550.1661129568106,532.8512678784174
2026-07-22,541.257347303859,524.2385104245265
2026-07-23,551.1321236902633,533.8155459250615
2026-07-24,487.2476360848454,471.96295250660256
2026-07-27,507.1198568872988,491.17545990983746
2026-07-28,415.02172246358293,401.5560471996208
2026-07-29,415.7066189624329,402.9367173567072
2026-07-30,394.63327370304114,382.75993120267077
2026-07-31,448.0500894454383,436.6937527605974
2026-08-03,451.37234858165095,439.9226226991341
2026-08-04,453.48837209302326,441.9899774753415
2026-08-05,527.8098645540506,514.3984905064646
2026-08-06,500.8586762075134,488.1584422354356
2026-08-07,504.49782775364173,491.67221158423064
2026-08-10,554.2243802708919,539.9226361533231
2026-08-12,571.9703552261692,557.0970136898187
2026-08-13,593.6877076411961,578.303825155024
2026-08-14,609.8543317147969,593.9952609100592
2026-08-17,632.6859187324303,616.1809601452394
2026-08-18,564.1707130079224,549.4339278637065
2026-08-19,490.04344492716587,477.25917724299575
2026-08-20,518.3184257602862,504.71187918751286
2026-08-21,509.2103245591618,495.90188602747406
2026-08-24,487.6105290058779,474.90692259186085
2026-08-25,503.64937388193204,490.56913444175603
2026-08-26,519.049322770253,505.55927397231306
2026-08-27,510.34500383337587,497.07801159215353
2026-08-28,520.2811142346026,506.76462051185104
2026-08-31,520.2555583950933,506.7500104878417
2026-09-01,510.17122412471247,496.91729679434104
2026-09-02,450.3654485049834,438.67344154684946
2026-09-03,446.76207513416813,435.15967166679366
2026-09-04,470.3961155123946,458.1489351895177
2026-09-07,516.3046256069512,502.53494464642176
2026-09-08,470.04855609506774,456.8851476829383
2026-09-09,474.4646051622796,461.4727725704859
2026-09-10,474.14260158446206,461.16595778291475
