date,rakuten-sp_start_100,fang_start_100
2026-04-16,184.10194174757282,236.051846119832
2026-04-17,185.27508090614887,237.6243643599381
2026-04-20,187.02467637540454,237.59396418306434
2026-04-21,186.5898058252427,235.03758567322572
2026-04-22,185.62904530744336,234.2527083793942
2026-04-23,187.76294498381878,241.45755029847447
2026-04-24,187.55056634304208,238.14669467167812
2026-04-27,188.7135922330097,241.93842582356842
2026-04-28,188.915857605178,243.6187265089542
2026-04-30,188.9259708737864,242.31704620826883
2026-05-01,186.99433656957927,237.34799911563124
2026-05-07,190.13956310679612,246.30499668361705
2026-05-08,190.22046925566343,246.5564890559363
2026-05-11,191.79813915857605,252.95710811408355
2026-05-12,192.6779935275081,253.88845898739777
2026-05-13,192.8398058252427,252.71943400397964
2026-05-14,194.07362459546925,256.35363696661506
2026-05-15,196.38956310679612,259.1089984523546
2026-05-18,194.5287216828479,255.2896307760336
2026-05-19,194.45792880258898,253.3080919743533
2026-05-20,193.163430420712,251.42051735573733
2026-05-21,195.15574433656957,254.87784656201637
2026-05-22,195.8029935275081,256.79582135750604
2026-05-25,196.19741100323625,254.89719212911783
2026-05-26,196.32888349514565,255.0685385805881
2026-05-27,197.92677993527508,262.8012381162945
2026-05-28,198.38187702265373,265.4460535043113
2026-05-29,199.18082524271844,267.8531947822242
2026-06-01,199.70671521035598,273.1151890338271
2026-06-02,200.62702265372167,277.3960866681406
2026-06-03,201.18325242718447,276.7411010391333
2026-06-04,199.69660194174756,273.311408357285
2026-06-05,200.59668284789643,267.3363917753703
2026-06-08,195.7322006472492,253.71158523104134
2026-06-09,196.24797734627833,257.5530621269069
2026-06-10,195.90412621359224,254.34446164050408
2026-06-11,192.93082524271844,248.14006190581472
2026-06-12,195.78276699029126,254.1316604023878
2026-06-15,196.77386731391587,251.98430245412337
2026-06-16,200.19215210355986,263.4976785319478
2026-06-17,199.2819579288026,258.36281229272606
2026-06-18,197.2997572815534,256.1380720760557
2026-06-19,199.87864077669903,264.3599380941853
2026-06-22,200.40453074433654,265.0480875525094
2026-06-23,199.7168284789644,258.1389564448375
2026-06-24,196.88511326860842,251.79913774043777
2026-06-25,196.89522653721681,250.04145478664603
2026-06-26,196.97613268608413,248.06820694229495
2026-06-29,196.69296116504856,249.24275923059915
2026-06-30,199.79773462783172,253.94649568870219
2026-07-01,201.82038834951456,256.16570860048637
2026-07-02,201.28438511326863,259.0150342692903
2026-07-03,199.58535598705504,256.6438204731373
2026-07-06,199.96966019417474,257.1274596506743
2026-07-07,202.1338996763754,260.852863143931
2026-07-08,201.51699029126212,261.35308423612645
2026-07-09,201.16302588996763,262.0301790846783
2026-07-10,202.30582524271844,264.19411894760117
2026-07-13,203.15533980582524,265.0480875525094
2026-07-14,201.81027508090614,263.0416758788415
2026-07-15,202.35639158576052,266.00707495025426
2026-07-16,203.2059061488673,269.01392880831304
2026-07-17,202.52831715210357,264.99005085120496
2026-07-21,200.16181229773463,261.3199204068097
2026-07-22,202.74069579288025,265.08954233915546
2026-07-23,202.36650485436894,262.1711253592748
2026-07-24,201.001213592233,258.57284987839927
2026-07-27,200.72815533980582,256.16018129560024
2026-07-28,200.9304207119741,257.6470263099713
2026-07-29,201.18325242718447,255.4222860933009
2026-07-30,197.91666666666669,250.82633208047756
2026-07-31,197.77508090614887,253.71711253592747
2026-08-03,193.06229773462783,250.08843687817821
2026-08-04,197.97734627831716,259.88558478885693
2026-08-05,201.6990291262136,271.53990714127787
2026-08-06,201.65857605177996,270.498010170241
2026-08-07,202.38673139158573,271.75547203183726
2026-08-10,202.80137540453075,275.0497457439752
2026-08-12,203.8430420711974,275.37032942737125
2026-08-13,204.3992718446602,273.83373866902497
2026-08-14,205.7645631067961,279.2283882378952
2026-08-17,205.0364077669903,275.9976785319478
2026-08-18,204.49029126213594,274.33395976122046
2026-08-19,203.00364077669903,270.52841034711474
2026-08-20,202.22491909385113,270.5173557373425
2026-08-21,201.32483818770228,270.7550298474464
2026-08-24,201.79004854368935,271.28288746407253
2026-08-25,201.75970873786406,269.9204068096396
2026-08-26,202.28559870550163,271.42383373866903
2026-08-27,202.31593851132686,272.27227503869113
2026-08-28,204.0453074433657,276.9345567101481
2026-08-31,204.3385922330097,279.98286535485295
2026-09-01,203.38794498381878,278.374419632987
2026-09-02,202.57888349514565,276.5227724961309
2026-09-03,201.5068770226537,274.14879504753486
2026-09-04,199.76739482200648,274.0078487729383
2026-09-07,199.38309061488673,271.7167808976343
2026-09-08,196.56148867313917,267.86424939199645
2026-09-09,195.41868932038835,265.34103471147466
2026-09-10,194.4680420711974,265.6063453460093
2026-09-11,194.49838187702267,265.1171788635861
