date,invesco_start_100,orcan_start_100
2025-08-15,144.59073308997205,145.5269577338577
2025-08-18,143.6632543866591,145.31786727734354
2025-08-19,144.12699362528906,145.59665455269578
2025-08-20,143.96708328459187,144.82501120127444
2025-08-21,143.35942414012257,144.3172200925972
2025-08-22,143.87113700302527,144.9494698063424
2025-08-25,145.83803096864378,145.81072335341264
2025-08-26,145.04136884877292,145.06397172300493
2025-08-27,145.48034670448956,145.51202270124958
2025-08-28,145.65918860430034,145.6763080599393
2025-08-29,144.92755997904356,145.4921093244387
2025-09-01,144.52109904287752,145.06397172300493
2025-09-02,144.92755885309168,145.2979539005327
2025-09-03,144.48858197297918,145.45726091501967
2025-09-04,143.74069462382883,145.48215263603325
2025-09-05,144.2934810879576,146.66202021207746
2025-09-08,145.2527282779474,146.95076417583513
2025-09-09,145.1551779981632,146.44795141136058
2025-09-10,144.30974053408602,146.93085079902423
2025-09-11,144.13089747264215,147.4386419077015
2025-09-12,145.02511006281497,148.31980883158263
2025-09-16,145.4966040986424,149.3254343605317
2025-09-17,144.34225586621437,148.32478717578533
2025-09-18,144.63490690313802,148.6732712699756
2025-09-19,146.9110857333845,150.21655797281824
2025-09-22,146.1469394738292,150.82391596554984
2025-09-24,146.01687162063627,150.51525862498133
2025-09-25,145.752318252634,151.01309304525316
2025-09-26,145.8349904250701,151.07781151988848
2025-09-29,146.23182055916587,151.1325733061184
2025-09-30,146.26488942306713,151.39144720465973
2025-10-01,146.62865020306228,151.16742171553742
2025-10-02,146.19875112981842,150.85378603076614
2025-10-03,147.30656778054208,151.61547269378204
2025-10-06,150.46467181412345,154.37347538208792
2025-10-07,151.1591234511209,155.40399263205057
2025-10-08,151.9197138357724,156.65355702693284
2025-10-09,153.44089504559278,157.8732513565988
2025-10-10,152.08505907438197,157.56459401603027
2025-10-14,149.07576569813247,155.04057350525215
2025-10-15,148.86081633308766,154.11460148354655
2025-10-16,148.69547066995383,154.27390849803356
2025-10-17,147.7033953070098,153.37282819734156
2025-10-20,147.83567255971096,154.36351869368247
2025-10-21,148.9600234621533,155.56827799074028
2025-10-22,150.18358258447168,156.63862199432467
2025-10-23,149.75368358115944,156.44446657041868
2025-10-24,150.61114771521895,157.71892268631453
2025-10-27,151.73762120288282,159.1676208493055
2025-10-28,151.78806030554685,160.29272663911982
2025-10-29,150.61114729387813,159.48623487827948
2025-10-30,150.91378232102753,160.7258425847563
2025-10-31,151.98981569863034,160.84034450141883
2025-11-04,151.30048108851076,161.33817892169066
2025-11-05,149.4006085125064,158.5901329217902
2025-11-06,150.22444679402082,159.72519540000997
2025-11-07,148.55995691905414,157.74381440732813
2025-11-10,149.78730877273404,158.39597749788422
2025-11-11,151.88893855317016,161.049434957933
2025-11-12,152.54464613868296,161.68666301588092
2025-11-13,153.53661498904006,162.83168218250609
2025-11-14,149.45104865443392,160.5516005376612
2025-11-17,148.4758925180476,159.83969731667247
2025-11-18,146.8114020402151,159.03818390003485
2025-11-19,145.24779013901386,157.64424752327375
2025-11-20,146.82821536625954,159.69532533479364
2025-11-21,146.30701190876314,158.3909991536815
2025-11-25,147.41667158830467,160.0388310847812
2025-11-26,149.2640840491489,161.17389356300095
2025-11-27,150.61543150767946,162.10982227311197
2025-11-28,151.23123625478746,162.81674714989794
2025-12-01,150.94043975984258,162.65744013541098
2025-12-02,149.79435956657684,161.85592671877333
2025-12-03,149.93120420375888,162.47821974411312
2025-12-04,150.76938260636368,162.5877433165729
2025-12-05,151.4878213298904,162.62259172599192
2025-12-08,152.08651937832468,163.11046945785833
2025-12-09,152.56547784947688,163.49380196146763
2025-12-10,152.89048503563006,164.10613829840196
2025-12-11,153.59181815296608,164.03146313536118
2025-12-12,154.37867825287285,164.41479563897047
