date,emaxis-sp_start_100,rakuten-sp_start_100
2026-04-16,184.22119151618858,184.10194174757282
2026-04-17,185.40099968478407,185.27508090614887
2026-04-20,187.14819651461252,187.02467637540454
2026-04-21,186.70689422254245,186.5898058252427
2026-04-22,185.75674336920792,185.62904530744336
2026-04-23,187.8912054757509,187.76294498381878
2026-04-24,187.6660512451029,187.55056634304208
2026-04-27,188.83685324447245,188.7135922330097
2026-04-28,189.0439951366686,188.915857605178
2026-04-30,189.0484982212816,188.9259708737864
2026-05-01,187.11667492232178,186.99433656957927
2026-05-07,190.26433106678073,190.13956310679612
2026-05-08,190.35439275903994,190.22046925566343
2026-05-11,191.93497545818886,191.79813915857605
2026-05-12,192.8085738731031,192.6779935275081
2026-05-13,192.97068491916963,192.8398058252427
2026-05-14,194.2180393569595,194.07362459546925
2026-05-15,196.53712793263384,196.38956310679612
2026-05-18,194.6683478182555,194.5287216828479
2026-05-19,194.59629846444815,194.45792880258898
2026-05-20,193.30391318052867,193.163430420712
2026-05-21,195.29427657945692,195.15574433656957
2026-05-22,195.93371459449722,195.8029935275081
2026-05-25,196.32548295582475,196.19741100323625
2026-05-26,196.46057549421354,196.32888349514565
2026-05-27,198.0591705318143,197.92677993527508
2026-05-28,198.50497590849733,198.38187702265373
2026-05-29,199.30652496960417,199.18082524271844
2026-06-01,199.83788895393343,199.70671521035598
2026-06-02,200.7520151303643,200.62702265372167
2026-06-03,201.30589453775838,201.18325242718447
2026-06-04,199.82888278470753,199.69660194174756
2026-06-05,200.73400279191245,200.59668284789643
2026-06-08,195.86616832530282,195.7322006472492
2026-06-09,196.37951997118026,196.24797734627833
2026-06-10,196.03728554059532,195.90412621359224
2026-06-11,193.0607466114288,192.93082524271844
2026-06-12,195.9157022560454,195.78276699029126
2026-06-15,196.90638087089656,196.77386731391587
2026-06-16,200.3287251767461,200.19215210355986
2026-06-17,199.41910208492817,199.2819579288026
2026-06-18,197.42873868599992,197.2997572815534
2026-06-19,200.01801233845185,199.87864077669903
2026-06-22,200.54937632278111,200.40453074433654
2026-06-23,199.85139820777235,199.7168284789644
2026-06-24,197.02346107083352,196.88511326860842
2026-06-25,197.02346107083352,196.89522653721681
2026-06-26,197.10901967847977,196.97613268608413
2026-06-29,196.84333768631512,196.69296116504856
2026-06-30,199.9324537308056,199.79773462783172
2026-07-01,201.95433872202457,201.82038834951456
2026-07-02,201.43198090692124,201.28438511326863
2026-07-03,199.7208087539965,199.58535598705504
2026-07-06,200.10807403071104,199.96966019417474
2026-07-07,202.2785608141577,202.1338996763754
2026-07-08,201.6616382221822,201.51699029126212
2026-07-09,201.30589453775838,201.16302588996763
2026-07-10,202.44967802945015,202.30582524271844
2026-07-13,203.30526410591256,203.15533980582524
2026-07-14,201.95433872202457,201.81027508090614
2026-07-15,202.5037150448057,202.35639158576052
2026-07-16,203.35029495204213,203.2059061488673
2026-07-17,202.67483226009816,202.52831715210357
2026-07-21,200.2927004998424,200.16181229773463
2026-07-22,202.88647723690727,202.74069579288025
2026-07-23,202.5037150448057,202.36650485436894
2026-07-24,201.14828657630474,201.001213592233
2026-07-27,200.86909533030126,200.72815533980582
2026-07-28,201.06272796865855,200.9304207119741
2026-07-29,201.32390687621023,201.18325242718447
2026-07-30,198.05466744720133,197.91666666666669
2026-07-31,197.9105687395866,197.77508090614887
2026-08-03,193.19133606520467,193.06229773462783
2026-08-04,198.10870446255686,197.97734627831716
2026-08-05,201.83275543747467,201.6990291262136
2026-08-06,201.796730760571,201.65857605177996
2026-08-07,202.5262304678705,202.38673139158573
2026-08-10,202.93601116764984,202.80137540453075
2026-08-12,203.9942360516954,203.8430420711974
2026-08-13,204.54811545908947,204.3992718446602
2026-08-14,205.91255009681632,205.7645631067961
2026-08-17,205.1830503895168,205.0364077669903
2026-08-18,204.6336740667357,204.49029126213594
2026-08-19,203.13864997523305,203.00364077669903
2026-08-20,202.36862250641693,202.22491909385113
2026-08-21,201.46800558382495,201.32483818770228
2026-08-24,201.9318232989598,201.79004854368935
2026-08-25,201.9003017066691,201.75970873786406
2026-08-26,202.42716260638537,202.28559870550163
2026-08-27,202.44967802945015,202.31593851132686
2026-08-28,204.18786869005268,204.0453074433657
2026-08-31,204.47606610528211,204.3385922330097
2026-09-01,203.52591525194757,203.38794498381878
2026-09-02,202.7153600216148,202.57888349514565
2026-09-03,201.64362588373038,201.5068770226537
2026-09-04,199.90093213851486,199.76739482200648
2026-09-07,199.52267303102624,199.38309061488673
2026-09-08,196.69473589408744,196.56148867313917
2026-09-09,195.55095240239564,195.41868932038835
2026-09-10,194.6008015490611,194.4680420711974
2026-09-11,194.6368262259648,194.49838187702267
